Customer_ID,Marketing_Channel,Acquisition_Cost,Revenue_First_30_Days,Customer_Lifetime_Value,Churned,Signup_Date,Region,Device,Age,Industry,Is_Repeat_Buyer,Engagement_Score
CUST03683,Facebook Ads,64.56,227.71,666.75,0,2024-12-09,Midwest,Mobile,22,Healthcare,1,43.77
CUST03684,Email Campaign,21.71,68.34,601.89,0,2025-02-06,Northeast,Desktop,44,Manufacturing,1,44.65
CUST03685,Google Ads,80.45,306.52,859.99,0,2024-11-15,International,Mobile,39,Manufacturing,1,67.23
CUST03686,Facebook Ads,64.91,324.55,522.0,0,2025-02-23,Northeast,Mobile,33,Manufacturing,1,53.72
CUST03687,Google Ads,75.8,364.58,957.1,1,2025-03-22,South,Mobile,27,Retail,1,46.09
CUST03688,Referral,22.13,275.62,943.19,0,2025-03-02,Midwest,Mobile,51,Manufacturing,1,51.38
CUST03689,Organic Search,5.0,261.82,720.35,0,2025-04-03,West,Mobile,50,Manufacturing,1,45.27
CUST03690,Facebook Ads,57.02,247.28,647.92,1,2025-04-29,Midwest,Mobile,61,Consulting,0,8.27
CUST03691,Google Ads,80.26,361.89,823.73,0,2025-03-10,West,Desktop,24,Healthcare,1,51.19
CUST03692,Organic Search,7.64,229.17,711.76,0,2025-03-26,International,Mobile,43,Manufacturing,0,39.57
CUST03693,Google Ads,65.01,248.4,936.26,1,2024-12-28,Midwest,Mobile,64,Consulting,0,39.51
CUST03694,Email Campaign,5.0,225.07,605.49,0,2024-11-22,West,Desktop,22,Logistics,0,96.67
CUST03695,Referral,5.0,277.13,800.14,0,2024-11-13,International,Tablet,49,Manufacturing,0,27.07
CUST03696,Referral,18.41,206.65,953.39,0,2025-04-14,Northeast,Mobile,32,Healthcare,1,91.14
CUST03697,Organic Search,7.51,313.32,744.07,0,2025-03-01,International,Mobile,54,Manufacturing,0,60.44
CUST03698,Email Campaign,13.27,188.43,382.4,0,2025-02-21,South,Desktop,47,Construction,1,49.69
CUST03699,LinkedIn,73.15,386.63,637.87,0,2024-11-07,Pacific,Tablet,40,Logistics,1,67.94
CUST03700,Facebook Ads,69.75,219.81,482.76,0,2025-01-10,West,Mobile,37,Manufacturing,1,57.82
CUST03701,Organic Search,23.6,200.14,677.34,0,2025-03-04,Northeast,Mobile,63,Healthcare,1,85.79
CUST03702,Organic Search,5.0,244.14,865.86,1,2024-11-19,Pacific,Mobile,26,Consulting,0,24.15
CUST03703,Email Campaign,5.26,166.08,488.92,1,2024-11-11,International,Desktop,43,Manufacturing,0,38.34
CUST03704,Google Ads,77.15,293.86,722.77,1,2025-03-27,West,Mobile,25,Logistics,0,25.97
CUST03705,Referral,35.05,276.81,921.95,0,2025-02-23,West,Mobile,46,Consulting,1,62.96
CUST03706,Organic Search,11.82,268.57,687.61,0,2025-04-09,South,Mobile,40,Healthcare,1,51.74
CUST03707,Organic Search,6.08,242.85,613.48,0,2025-03-24,South,Desktop,23,Logistics,0,73.09
CUST03708,Email Campaign,13.55,228.04,489.37,0,2025-01-29,South,Mobile,47,Healthcare,1,63.1
CUST03709,Referral,5.0,403.63,744.17,0,2025-04-18,Northeast,Mobile,42,Healthcare,1,51.92
CUST03710,Organic Search,13.56,301.53,690.49,0,2024-11-17,Northeast,Mobile,54,Healthcare,1,78.57
CUST03711,Organic Search,5.0,204.49,791.11,0,2024-11-23,Northeast,Mobile,51,Manufacturing,1,43.62
CUST03712,Facebook Ads,56.14,251.09,413.2,1,2024-11-19,Midwest,Mobile,47,Logistics,0,29.55
CUST03713,Facebook Ads,56.23,269.84,590.75,0,2024-12-14,International,Mobile,48,Manufacturing,1,42.53
CUST03714,Referral,20.2,278.57,1017.09,0,2024-11-25,South,Mobile,51,Manufacturing,0,41.56
CUST03715,Organic Search,8.51,311.68,620.83,0,2025-01-04,Pacific,Mobile,22,Construction,1,49.03
CUST03716,Email Campaign,15.82,247.44,492.17,0,2024-12-30,Pacific,Mobile,28,Logistics,1,44.42
CUST03717,LinkedIn,92.94,321.8,860.71,0,2025-01-10,South,Mobile,40,Consulting,1,52.51
CUST03718,Organic Search,5.0,207.82,487.37,1,2025-04-04,International,Desktop,51,Logistics,0,36.11
CUST03719,Referral,5.0,268.9,1057.84,0,2025-01-01,Pacific,Tablet,47,Logistics,0,55.74
CUST03720,LinkedIn,74.39,314.86,908.0,0,2024-12-27,International,Desktop,27,Manufacturing,1,42.12
CUST03721,Referral,28.13,302.05,1009.78,0,2024-11-16,Northeast,Mobile,30,Construction,1,69.42
CUST03722,LinkedIn,100.99,251.72,808.86,0,2025-01-17,International,Desktop,49,Logistics,1,68.22
CUST03723,Referral,5.91,275.2,780.54,0,2024-12-17,Northeast,Desktop,36,Consulting,0,60.04
CUST03724,LinkedIn,93.41,264.74,833.35,0,2025-04-06,South,Desktop,57,Consulting,1,52.15
CUST03725,Facebook Ads,59.36,288.72,597.93,1,2025-03-12,International,Desktop,24,Healthcare,1,22.48
CUST03726,Email Campaign,22.18,150.39,436.7,0,2025-03-19,West,Mobile,53,Manufacturing,1,74.15
CUST03727,LinkedIn,80.32,308.36,833.63,0,2025-05-02,International,Desktop,46,Retail,1,52.85
CUST03728,LinkedIn,68.89,383.46,714.25,0,2025-01-29,Pacific,Desktop,43,Consulting,0,61.42
CUST03729,Referral,33.73,216.62,828.59,0,2025-01-11,Midwest,Desktop,41,Healthcare,0,61.41
CUST03730,Google Ads,60.58,333.67,673.62,0,2025-05-03,West,Mobile,49,Manufacturing,1,52.16
CUST03731,Organic Search,5.0,193.39,475.27,0,2025-04-24,Midwest,Mobile,24,Manufacturing,0,58.25
CUST03732,Email Campaign,18.26,205.86,587.79,0,2025-01-26,International,Mobile,47,Retail,1,60.03
CUST03733,Facebook Ads,46.55,186.38,433.96,0,2025-01-01,Northeast,Desktop,45,Retail,0,64.33
CUST03734,Google Ads,82.68,360.41,553.89,0,2024-11-21,Pacific,Mobile,32,Construction,1,34.7
CUST03735,Email Campaign,7.68,101.21,559.4,1,2025-03-15,West,Mobile,25,Construction,1,27.65
CUST03736,Email Campaign,17.55,167.49,667.48,0,2025-01-06,South,Mobile,37,Manufacturing,0,77.16
CUST03737,Email Campaign,35.61,200.74,554.78,0,2025-02-20,Northeast,Mobile,32,Healthcare,1,44.6
CUST03738,LinkedIn,71.16,368.97,733.33,1,2025-01-20,West,Mobile,49,Construction,0,31.61
CUST03739,Referral,16.46,334.61,860.7,0,2025-03-04,Midwest,Mobile,39,Retail,1,60.36
CUST03740,Organic Search,5.68,266.08,548.06,0,2025-03-10,West,Mobile,62,Logistics,0,47.51
CUST03741,Organic Search,31.91,333.26,867.76,1,2025-01-24,Pacific,Tablet,29,Construction,0,26.81
CUST03742,Referral,8.88,222.66,672.9,0,2025-04-03,Pacific,Tablet,56,Logistics,0,39.14
CUST03743,Facebook Ads,68.86,252.33,468.27,0,2025-02-17,International,Tablet,32,Healthcare,1,58.35
CUST03744,LinkedIn,76.41,233.89,811.69,0,2025-01-12,South,Desktop,44,Manufacturing,1,56.92
CUST03745,Organic Search,22.18,196.47,682.06,0,2025-01-27,West,Mobile,38,Consulting,1,64.14
CUST03746,Email Campaign,6.86,221.5,338.46,0,2025-03-03,Midwest,Desktop,61,Consulting,1,47.14
CUST03747,Referral,35.95,422.81,765.96,0,2025-02-20,West,Tablet,60,Logistics,1,69.56
CUST03748,LinkedIn,59.79,241.8,916.15,0,2025-04-01,Pacific,Desktop,45,Retail,0,70.65
CUST03749,Referral,15.48,278.67,889.58,0,2025-03-24,Pacific,Mobile,22,Consulting,1,61.01
CUST03750,Google Ads,66.94,298.4,812.22,0,2025-03-18,Northeast,Mobile,60,Retail,1,73.95
CUST03751,Google Ads,69.18,249.97,657.15,0,2025-04-21,Pacific,Mobile,55,Retail,1,53.55
CUST03752,Organic Search,29.53,266.54,809.38,0,2025-02-01,West,Mobile,32,Healthcare,1,39.81
CUST03753,Facebook Ads,64.98,301.65,594.42,0,2024-12-07,West,Tablet,41,Healthcare,1,59.55
CUST03754,LinkedIn,76.39,327.23,830.02,0,2025-01-29,South,Desktop,36,Construction,0,75.5
CUST03755,Organic Search,5.0,298.98,664.38,0,2025-02-09,International,Desktop,27,Healthcare,0,40.16
CUST03756,Email Campaign,24.28,248.43,641.01,0,2024-12-19,Pacific,Mobile,49,Retail,1,46.41
CUST03757,Referral,32.28,227.93,1013.77,0,2024-12-11,West,Desktop,51,Healthcare,0,61.81
CUST03758,Referral,5.0,285.48,929.7,0,2025-05-03,Midwest,Tablet,50,Retail,0,76.21
CUST03759,Referral,17.7,254.49,908.6,1,2024-12-07,South,Mobile,59,Healthcare,1,60.83
CUST03760,Referral,25.49,331.79,766.89,0,2024-12-27,International,Mobile,27,Logistics,0,44.63
CUST03761,Referral,33.18,277.19,970.29,1,2025-01-14,Pacific,Desktop,36,Manufacturing,0,47.46
CUST03762,Referral,10.73,213.49,922.89,0,2025-03-15,Midwest,Desktop,60,Consulting,1,38.04
CUST03763,Facebook Ads,50.24,262.77,596.24,1,2024-12-12,Midwest,Desktop,42,Consulting,0,35.94
CUST03764,Google Ads,60.65,259.94,642.73,0,2025-02-04,Pacific,Mobile,54,Manufacturing,0,44.06
CUST03765,Google Ads,55.75,231.49,946.4,0,2025-02-10,South,Desktop,41,Retail,0,76.68
CUST03766,Email Campaign,8.24,206.89,524.08,0,2024-11-10,International,Mobile,41,Logistics,1,59.95
CUST03767,LinkedIn,82.33,303.62,935.31,1,2025-02-04,Northeast,Desktop,27,Construction,1,7.52
CUST03768,Referral,29.37,258.75,841.87,0,2025-04-22,Pacific,Mobile,24,Retail,1,66.35
CUST03769,Facebook Ads,57.43,303.21,758.28,1,2024-12-10,West,Mobile,23,Retail,0,48.75
CUST03770,Facebook Ads,80.09,270.98,726.11,0,2025-02-01,West,Tablet,39,Retail,1,46.58
CUST03771,LinkedIn,86.15,213.25,915.22,0,2025-03-16,Midwest,Mobile,35,Logistics,1,55.17
CUST03772,Facebook Ads,53.58,293.96,720.38,1,2024-12-29,Pacific,Mobile,52,Retail,1,39.97
CUST03773,Organic Search,5.0,299.38,609.08,0,2024-12-11,Pacific,Mobile,63,Retail,0,77.73
CUST03774,Facebook Ads,51.81,195.06,667.44,0,2025-02-04,West,Mobile,52,Logistics,1,59.78
CUST03775,Email Campaign,16.82,193.35,547.77,0,2025-01-11,South,Desktop,37,Retail,1,52.23
CUST03776,Facebook Ads,61.09,283.16,652.08,1,2025-04-30,West,Desktop,62,Logistics,0,48.33
CUST03777,Google Ads,87.03,248.1,859.59,0,2025-01-24,International,Mobile,45,Construction,1,26.36
CUST03778,Referral,24.02,200.7,1065.43,0,2025-02-20,Pacific,Tablet,51,Manufacturing,1,86.84
CUST03779,Google Ads,56.99,340.85,861.58,0,2024-11-14,West,Tablet,61,Construction,0,76.1
CUST03780,Email Campaign,20.38,122.07,451.19,1,2025-03-09,Northeast,Desktop,59,Consulting,1,42.29
CUST03781,Organic Search,8.36,248.98,408.29,1,2024-12-30,Pacific,Desktop,48,Manufacturing,0,48.87
CUST03782,Referral,24.49,246.53,913.41,0,2025-04-17,International,Mobile,46,Manufacturing,0,57.86
CUST03783,Organic Search,21.98,296.82,650.84,0,2025-03-17,Northeast,Mobile,33,Construction,1,52.98
CUST03784,Email Campaign,8.96,204.28,523.11,0,2025-03-05,International,Desktop,41,Manufacturing,0,64.22
CUST03785,Google Ads,74.08,239.55,884.6,0,2025-03-13,Northeast,Mobile,37,Healthcare,1,70.27
CUST03786,Email Campaign,7.42,213.94,703.77,0,2025-01-23,Northeast,Desktop,54,Healthcare,0,54.04
CUST03787,Referral,14.44,242.44,839.73,0,2024-12-19,International,Mobile,29,Retail,1,58.85
CUST03788,Referral,29.34,254.14,1023.3,0,2025-03-22,Midwest,Mobile,34,Healthcare,1,78.91
CUST03789,Organic Search,29.59,235.37,775.29,0,2025-01-27,International,Mobile,37,Construction,1,65.65
CUST03790,Referral,5.0,225.28,1038.8,0,2025-02-21,Midwest,Desktop,63,Healthcare,1,61.16
CUST03791,LinkedIn,84.62,325.83,915.64,0,2025-02-01,International,Mobile,45,Manufacturing,1,48.75
CUST03792,Organic Search,5.0,297.16,385.91,0,2024-11-24,South,Mobile,30,Consulting,1,56.68
CUST03793,Google Ads,74.94,336.57,838.24,0,2024-11-25,Midwest,Mobile,32,Healthcare,1,58.8
CUST03794,Google Ads,69.28,307.84,887.62,0,2025-03-07,Midwest,Desktop,61,Consulting,0,63.76
CUST03795,LinkedIn,80.28,405.07,887.3,1,2025-02-19,International,Mobile,61,Construction,1,23.43
CUST03796,Facebook Ads,55.84,239.78,512.2,1,2024-12-24,Pacific,Desktop,28,Manufacturing,1,22.72
CUST03797,Organic Search,5.0,307.5,737.13,0,2024-11-20,West,Desktop,53,Retail,1,28.08
CUST03798,Organic Search,5.0,178.94,882.42,1,2025-02-15,International,Mobile,41,Consulting,0,17.45
CUST03799,LinkedIn,73.01,270.04,837.71,0,2025-02-12,West,Mobile,48,Retail,1,67.71
CUST03800,Google Ads,84.14,272.82,717.93,0,2025-04-05,Midwest,Mobile,28,Retail,1,71.4
CUST03801,Email Campaign,12.11,179.9,480.3,0,2024-12-19,Northeast,Mobile,59,Construction,1,58.37
CUST03802,Email Campaign,5.0,192.39,408.43,0,2025-01-18,International,Desktop,34,Consulting,0,35.2
CUST03803,Referral,5.87,313.83,931.22,0,2025-02-05,West,Desktop,60,Retail,1,50.99
CUST03804,LinkedIn,83.94,322.25,866.86,0,2025-04-14,International,Mobile,25,Consulting,1,70.45
CUST03805,LinkedIn,80.46,325.72,800.34,0,2025-04-26,Pacific,Mobile,55,Manufacturing,1,79.2
CUST03806,Organic Search,5.0,315.34,709.85,0,2025-02-15,Midwest,Desktop,41,Manufacturing,1,73.39
CUST03807,Facebook Ads,70.99,298.21,518.82,0,2024-12-24,West,Desktop,35,Logistics,1,59.32
CUST03808,Organic Search,22.0,292.32,773.43,0,2025-01-11,Northeast,Mobile,32,Healthcare,1,51.9
CUST03809,Facebook Ads,63.37,194.89,780.92,1,2025-03-13,Midwest,Mobile,30,Consulting,0,0.0
CUST03810,Organic Search,5.0,323.18,652.23,0,2024-11-16,Northeast,Desktop,37,Healthcare,1,65.22
CUST03811,Referral,16.22,232.64,1037.2,0,2025-01-11,West,Mobile,42,Construction,1,67.87
CUST03812,Google Ads,91.57,308.69,526.51,0,2025-03-08,International,Desktop,49,Consulting,1,46.93
CUST03813,Facebook Ads,66.54,305.82,615.41,0,2025-04-27,International,Mobile,38,Construction,0,35.83
CUST03814,Google Ads,62.63,297.9,637.94,1,2025-04-11,West,Desktop,59,Healthcare,0,9.81
CUST03815,Email Campaign,5.0,203.76,407.37,0,2025-04-07,Northeast,Mobile,29,Consulting,1,68.59
CUST03816,Organic Search,10.27,249.9,650.4,0,2025-05-03,Pacific,Desktop,38,Logistics,0,62.14
CUST03817,Referral,17.31,343.13,856.09,0,2025-04-13,Pacific,Mobile,39,Retail,1,80.5
CUST03818,LinkedIn,70.68,306.0,688.18,0,2025-01-12,International,Mobile,28,Construction,1,71.78
CUST03819,Facebook Ads,64.35,282.44,633.86,1,2025-01-18,Midwest,Desktop,48,Manufacturing,1,13.71
CUST03820,Facebook Ads,71.4,269.9,661.78,0,2024-11-29,Northeast,Tablet,52,Healthcare,1,58.81
CUST03821,Email Campaign,25.85,101.78,570.04,1,2025-04-17,South,Mobile,48,Retail,0,35.69
CUST03822,Organic Search,26.66,296.55,665.69,0,2025-02-16,Northeast,Tablet,39,Retail,1,78.01
CUST03823,Email Campaign,24.82,257.0,440.25,1,2024-11-06,South,Mobile,59,Retail,1,8.02
CUST03824,Facebook Ads,61.33,246.92,409.09,1,2025-04-08,Pacific,Desktop,37,Manufacturing,0,4.08
CUST03825,Referral,31.11,255.83,884.21,0,2025-02-27,Northeast,Mobile,28,Logistics,0,55.46
CUST03826,LinkedIn,81.2,317.94,796.16,0,2025-02-01,International,Mobile,64,Manufacturing,1,52.35
CUST03827,Google Ads,66.64,361.63,802.97,1,2025-04-13,West,Mobile,22,Retail,1,40.08
CUST03828,Google Ads,74.05,303.24,882.83,0,2025-02-24,Pacific,Mobile,51,Consulting,1,65.21
CUST03829,Referral,28.21,210.74,864.0,0,2024-11-22,South,Mobile,50,Consulting,0,45.29
CUST03830,Referral,18.14,259.48,767.67,0,2024-11-09,Northeast,Desktop,50,Manufacturing,0,76.4
CUST03831,Organic Search,12.06,115.36,736.11,0,2025-02-20,Midwest,Mobile,63,Construction,0,51.77
CUST03832,Email Campaign,16.44,255.64,616.95,1,2024-12-27,West,Tablet,28,Healthcare,1,34.03
CUST03833,Referral,10.43,251.01,819.68,0,2024-11-03,Pacific,Mobile,37,Construction,1,71.59
CUST03834,Facebook Ads,76.66,307.25,601.73,0,2025-03-08,South,Mobile,38,Consulting,1,83.39
CUST03835,LinkedIn,89.21,195.7,904.53,1,2025-02-04,International,Mobile,45,Consulting,1,35.68
CUST03836,Facebook Ads,65.62,283.41,692.39,0,2024-12-13,South,Mobile,42,Consulting,0,51.82
CUST03837,Email Campaign,7.95,226.24,388.79,0,2024-12-17,South,Desktop,26,Logistics,1,52.61
CUST03838,Facebook Ads,50.27,303.45,584.54,0,2025-03-21,West,Mobile,33,Consulting,1,61.38
CUST03839,Referral,26.98,255.14,953.02,0,2025-03-29,West,Mobile,27,Logistics,1,52.1
CUST03840,Referral,5.0,272.03,956.91,0,2024-12-02,International,Mobile,56,Manufacturing,0,44.7
CUST03841,LinkedIn,74.51,366.29,577.88,0,2025-01-06,International,Desktop,40,Retail,1,59.04
CUST03842,Facebook Ads,71.42,260.13,548.16,0,2025-03-19,Northeast,Desktop,60,Retail,1,44.22
CUST03843,LinkedIn,78.28,293.76,856.68,0,2024-11-06,Pacific,Mobile,63,Consulting,1,80.05
CUST03844,Referral,23.06,320.58,909.37,0,2024-11-19,Northeast,Desktop,35,Consulting,1,80.44
CUST03845,Facebook Ads,55.34,282.96,530.7,0,2025-02-17,Pacific,Desktop,28,Healthcare,1,58.86
CUST03846,Facebook Ads,47.44,239.51,455.99,1,2025-01-21,Midwest,Desktop,62,Retail,0,22.88
CUST03847,Facebook Ads,57.24,226.82,682.05,0,2024-11-03,Pacific,Desktop,32,Healthcare,1,47.09
CUST03848,Email Campaign,15.39,180.11,372.1,0,2025-03-21,West,Desktop,24,Manufacturing,0,69.21
CUST03849,Organic Search,5.0,258.2,682.73,0,2025-03-08,South,Mobile,41,Healthcare,1,55.58
CUST03850,Referral,28.77,261.67,822.58,0,2025-03-12,South,Mobile,30,Healthcare,1,52.97
CUST03851,LinkedIn,78.4,289.18,818.7,0,2025-05-04,International,Mobile,41,Construction,0,58.23
CUST03852,LinkedIn,98.6,278.63,705.94,0,2025-02-10,West,Mobile,52,Consulting,0,46.71
CUST03853,Referral,22.92,277.21,1000.27,0,2024-11-30,West,Mobile,29,Manufacturing,1,53.18
CUST03854,Google Ads,81.43,241.86,770.2,0,2025-02-09,West,Mobile,49,Retail,0,42.56
CUST03855,Referral,12.5,209.55,820.89,0,2024-11-15,South,Mobile,59,Construction,1,68.52
CUST03856,Facebook Ads,57.44,225.92,578.91,1,2025-04-02,Midwest,Desktop,23,Healthcare,0,20.21
CUST03857,LinkedIn,86.67,251.73,760.11,0,2025-04-26,South,Mobile,58,Manufacturing,0,61.53
CUST03858,Referral,34.23,259.53,1013.34,0,2025-03-01,South,Mobile,55,Construction,0,70.1
CUST03859,Facebook Ads,55.18,209.24,458.6,0,2025-02-28,Midwest,Desktop,28,Manufacturing,0,43.17
CUST03860,LinkedIn,82.61,323.55,870.13,0,2025-01-10,Northeast,Mobile,42,Retail,1,50.44
CUST03861,LinkedIn,80.2,360.76,705.56,0,2024-12-30,International,Mobile,34,Construction,1,39.68
CUST03862,Email Campaign,27.2,254.07,510.54,0,2024-12-22,West,Tablet,31,Logistics,0,42.82
CUST03863,Organic Search,5.0,249.19,648.8,0,2024-12-20,West,Desktop,31,Construction,1,68.58
CUST03864,Referral,20.58,246.35,973.93,0,2024-11-16,Midwest,Mobile,35,Consulting,0,55.38
CUST03865,Email Campaign,18.88,218.07,604.33,0,2025-04-29,West,Mobile,31,Logistics,0,56.61
CUST03866,Organic Search,16.45,228.12,596.72,0,2025-02-19,South,Mobile,49,Healthcare,1,57.07
CUST03867,Referral,14.99,266.74,962.82,1,2025-01-11,South,Mobile,27,Retail,0,33.24
CUST03868,Organic Search,13.44,276.95,876.7,1,2025-01-29,Northeast,Mobile,35,Construction,1,47.96
CUST03869,Referral,23.76,340.72,895.01,0,2025-01-27,Midwest,Desktop,39,Consulting,1,57.26
CUST03870,LinkedIn,94.25,413.22,707.11,1,2025-04-23,Pacific,Mobile,22,Logistics,0,19.97
CUST03871,Referral,23.54,234.34,957.22,0,2025-02-15,Midwest,Mobile,36,Consulting,1,68.97
CUST03872,Organic Search,12.52,217.08,731.51,1,2024-12-19,South,Mobile,47,Healthcare,0,48.57
CUST03873,Organic Search,21.53,200.8,796.89,1,2024-11-07,Northeast,Mobile,52,Logistics,1,29.71
CUST03874,Organic Search,7.74,275.69,783.52,1,2024-11-05,International,Desktop,30,Healthcare,1,8.22
CUST03875,Referral,28.04,327.36,1019.58,0,2025-02-25,International,Desktop,51,Retail,1,50.84
CUST03876,LinkedIn,79.57,337.19,701.91,0,2025-01-23,West,Mobile,63,Healthcare,0,40.19
CUST03877,LinkedIn,85.38,324.46,745.91,1,2024-11-24,Midwest,Desktop,61,Construction,0,27.61
CUST03878,LinkedIn,69.85,291.74,1008.18,0,2025-01-31,South,Desktop,50,Logistics,1,56.67
CUST03879,Facebook Ads,59.2,195.0,472.39,1,2025-03-28,Northeast,Desktop,48,Manufacturing,0,30.09
CUST03880,Referral,5.0,177.09,908.52,0,2024-11-21,West,Desktop,61,Consulting,1,63.72
CUST03881,Google Ads,74.93,267.48,916.47,1,2025-01-07,Pacific,Mobile,41,Consulting,1,0.0
CUST03882,Referral,5.0,231.44,920.66,0,2025-02-28,Northeast,Tablet,38,Healthcare,0,58.89
CUST03883,Email Campaign,9.68,220.87,477.8,0,2025-04-23,West,Mobile,57,Healthcare,0,52.64
CUST03884,Organic Search,5.0,226.34,876.97,0,2025-04-23,Northeast,Desktop,30,Consulting,1,72.28
CUST03885,Google Ads,88.32,283.49,732.97,0,2025-03-23,Pacific,Desktop,60,Consulting,1,100.0
CUST03886,Facebook Ads,63.58,239.21,536.15,0,2024-12-04,Pacific,Desktop,35,Logistics,1,59.57
CUST03887,Email Campaign,5.0,229.03,519.42,1,2024-11-17,West,Desktop,34,Retail,0,38.81
CUST03888,Google Ads,56.62,362.39,800.15,0,2024-12-29,International,Mobile,27,Healthcare,1,52.26
CUST03889,Referral,37.26,278.79,846.76,0,2025-02-12,West,Desktop,52,Construction,1,66.6
CUST03890,Facebook Ads,58.05,309.04,640.48,0,2025-01-01,International,Mobile,25,Retail,1,40.39
CUST03891,Organic Search,25.14,288.45,779.6,0,2025-02-10,Pacific,Mobile,39,Consulting,1,74.43
CUST03892,Organic Search,8.33,265.83,632.6,1,2025-02-27,International,Desktop,38,Manufacturing,0,54.45
CUST03893,Google Ads,85.07,333.22,730.18,1,2025-04-30,West,Mobile,48,Logistics,1,43.7
CUST03894,Email Campaign,10.54,170.94,578.06,1,2025-02-09,West,Mobile,25,Retail,1,21.39
CUST03895,LinkedIn,84.05,259.04,780.64,0,2025-04-27,West,Mobile,46,Retail,0,75.71
CUST03896,Email Campaign,9.14,191.02,605.45,0,2025-02-21,International,Desktop,23,Consulting,1,66.47
CUST03897,Referral,17.53,302.61,963.2,1,2025-05-03,International,Desktop,24,Consulting,0,21.73
CUST03898,LinkedIn,81.49,233.04,941.48,1,2025-02-18,International,Desktop,30,Retail,0,16.97
CUST03899,Facebook Ads,84.85,264.36,680.15,0,2025-04-09,Midwest,Mobile,29,Retail,1,54.45
CUST03900,Google Ads,60.38,259.56,830.04,0,2025-01-19,Northeast,Mobile,25,Logistics,1,69.76
CUST03901,Facebook Ads,70.06,330.17,480.46,0,2025-03-26,Pacific,Mobile,60,Logistics,0,69.33
CUST03902,LinkedIn,78.22,284.6,813.82,0,2025-01-25,South,Tablet,63,Construction,1,46.86
CUST03903,Facebook Ads,55.94,182.88,664.43,0,2024-11-10,Midwest,Mobile,32,Manufacturing,1,45.51
CUST03904,LinkedIn,80.53,279.97,747.96,0,2024-11-27,Midwest,Tablet,46,Retail,1,70.38
CUST03905,LinkedIn,71.63,279.35,870.36,0,2025-04-14,Northeast,Mobile,61,Manufacturing,1,33.6
CUST03906,Google Ads,71.58,301.73,483.28,0,2024-11-26,West,Mobile,38,Construction,0,69.5
CUST03907,Organic Search,14.5,218.81,887.44,1,2025-04-27,Midwest,Mobile,30,Manufacturing,1,30.06
CUST03908,Referral,9.21,200.56,908.45,0,2024-11-13,West,Mobile,51,Manufacturing,1,41.56
CUST03909,Email Campaign,26.76,175.18,508.43,1,2025-05-01,Northeast,Mobile,31,Retail,0,17.17
CUST03910,Email Campaign,17.12,139.27,305.22,1,2025-03-29,Pacific,Desktop,50,Logistics,1,58.23
CUST03911,Facebook Ads,53.69,280.35,729.1,0,2024-11-08,Midwest,Mobile,41,Manufacturing,1,67.89
CUST03912,Organic Search,24.51,240.23,644.43,0,2025-01-29,Pacific,Mobile,41,Healthcare,1,70.46
CUST03913,Referral,5.0,293.25,919.49,0,2025-02-21,Midwest,Mobile,60,Logistics,1,54.64
CUST03914,Email Campaign,5.81,254.8,563.9,0,2025-03-02,South,Mobile,34,Consulting,1,37.51
CUST03915,Google Ads,75.95,235.1,703.79,0,2024-12-11,West,Mobile,38,Manufacturing,1,28.34
CUST03916,Referral,10.47,197.7,961.2,0,2025-02-21,West,Tablet,22,Logistics,1,62.9
CUST03917,LinkedIn,66.07,290.23,795.31,0,2025-01-23,South,Tablet,47,Logistics,0,36.73
CUST03918,Referral,25.28,281.45,1020.87,0,2025-02-15,International,Mobile,41,Construction,0,40.09
CUST03919,Google Ads,84.34,263.48,799.66,1,2025-03-27,International,Desktop,52,Manufacturing,0,36.26
CUST03920,Referral,25.19,295.46,950.92,0,2025-04-25,Northeast,Tablet,58,Healthcare,1,48.59
CUST03921,Organic Search,9.89,197.64,539.04,0,2025-04-22,International,Desktop,48,Logistics,1,39.8
CUST03922,Facebook Ads,75.51,287.11,648.59,1,2025-03-15,Midwest,Mobile,51,Logistics,1,18.65
CUST03923,Facebook Ads,56.76,232.41,649.04,0,2025-03-29,Pacific,Mobile,56,Construction,1,39.27
CUST03924,Referral,22.58,274.25,1186.71,1,2025-03-10,Northeast,Mobile,25,Retail,0,35.68
CUST03925,Organic Search,5.0,301.64,641.57,0,2025-04-28,International,Mobile,23,Consulting,1,74.45
CUST03926,Referral,35.72,248.29,924.12,0,2025-02-04,Midwest,Mobile,43,Retail,0,54.32
CUST03927,Email Campaign,16.72,154.53,567.15,0,2025-05-01,Midwest,Desktop,45,Construction,1,62.52
CUST03928,Facebook Ads,58.35,326.82,454.14,1,2025-01-23,South,Desktop,50,Logistics,0,31.79
CUST03929,Facebook Ads,46.9,183.01,590.16,1,2025-04-01,Northeast,Mobile,56,Healthcare,1,17.74
CUST03930,Referral,21.95,211.4,969.39,0,2025-03-16,International,Mobile,31,Healthcare,1,48.91
CUST03931,Email Campaign,5.0,202.9,520.51,0,2024-12-30,South,Mobile,22,Logistics,1,64.65
CUST03932,LinkedIn,74.73,360.59,805.86,0,2025-03-31,Northeast,Desktop,34,Logistics,0,85.68
CUST03933,Organic Search,5.0,315.57,469.47,0,2025-01-27,Midwest,Tablet,38,Logistics,0,77.52
CUST03934,Email Campaign,26.19,185.25,426.33,0,2025-03-25,West,Desktop,29,Construction,0,60.88
CUST03935,Email Campaign,8.45,231.94,450.38,1,2025-01-19,Midwest,Mobile,27,Logistics,0,34.3
